episode_rewards,losses,eps_history
11.0,0.04649333283305168,0.0
11.0,0.030007613822817802,0.0
11.0,0.0713069811463356,0.0
11.0,0.03297382593154907,0.0
11.0,0.07593751698732376,0.0
11.0,0.0440993458032608,0.0
11.0,0.024063222110271454,0.0
11.0,0.02383492700755596,0.0
11.0,0.102774977684021,0.0
11.0,0.027405565604567528,0.0
11.0,0.04835529625415802,0.0
11.0,0.044456034898757935,0.0
11.0,0.07030569016933441,0.0
11.0,0.033778101205825806,0.0
11.0,0.04432380944490433,0.0
11.0,0.022955384105443954,0.0
11.0,0.04257594794034958,0.0
11.0,0.06480090320110321,0.0
11.0,0.04657528176903725,0.0
11.0,0.03320777043700218,0.0
11.0,0.01718483306467533,0.0
11.0,0.05833841860294342,0.0
11.0,0.024176545441150665,0.0
11.0,0.05563971772789955,0.0
11.0,0.06573672592639923,0.0
11.0,0.039677996188402176,0.0
11.0,0.05901966989040375,0.0
11.0,0.04679536819458008,0.0
11.0,0.015147680416703224,0.0
11.0,0.042850323021411896,0.0
11.0,0.08972425758838654,0.0
11.0,0.027338504791259766,0.0
11.0,0.03932981193065643,0.0
11.0,0.03999052569270134,0.0
11.0,0.04776180535554886,0.0
11.0,0.04070155322551727,0.0
11.0,0.056959133595228195,0.0
11.0,0.024976924061775208,0.0
11.0,0.024755094200372696,0.0
9.0,0.06157772243022919,0.0
7.0,0.014818909578025341,0.0
7.0,0.05838461220264435,0.0
2.0,0.05700252205133438,0.0
6.0,0.04689443111419678,0.0
3.0,0.10107066482305527,0.0
3.0,0.034598201513290405,0.0
4.0,0.06836090981960297,0.0
6.0,0.06693814694881439,0.0
6.0,0.03311637043952942,0.0
3.0,0.04972967505455017,0.0
1.0,0.011525100097060204,0.0
3.0,0.04426075518131256,0.0
4.0,0.0455060712993145,0.0
3.0,0.029225241392850876,0.0
1.0,0.028197607025504112,0.0
3.0,0.03381514176726341,0.0
4.0,0.037452228367328644,0.0
3.0,0.0463411882519722,0.0
6.0,0.027694793418049812,0.0
1.0,0.032593488693237305,0.0
4.0,0.07355207949876785,0.0
1.0,0.0439966544508934,0.0
0.0,0.051147185266017914,0.0
5.0,0.08249536901712418,0.0
2.0,0.033387936651706696,0.0
3.0,0.039359886199235916,0.0
0.0,0.04099886864423752,0.0
1.0,0.07649630308151245,0.0
0.0,0.01994091272354126,0.0
2.0,0.01508448738604784,0.0
0.0,0.028324510902166367,0.0
5.0,0.05041935294866562,0.0
3.0,0.03260911628603935,0.0
1.0,0.047887980937957764,0.0
0.0,0.047052063047885895,0.0
1.0,0.0612158328294754,0.0
1.0,0.0817488357424736,0.0
1.0,0.056877389550209045,0.0
1.0,0.04620334133505821,0.0
1.0,0.05830879509449005,0.0
2.0,0.0303574800491333,0.0
0.0,0.05714276060461998,0.0
0.0,0.040423568338155746,0.0
2.0,0.04948367923498154,0.0
0.0,0.027310820296406746,0.0
3.0,0.07079877704381943,0.0
3.0,0.0362640880048275,0.0
1.0,0.024765701964497566,0.0
0.0,0.026293646544218063,0.0
1.0,0.02888931706547737,0.0
1.0,0.01991126872599125,0.0
1.0,0.05243752524256706,0.0
3.0,0.04036789759993553,0.0
1.0,0.07104640454053879,0.0
2.0,0.049964796751737595,0.0
2.0,0.06718079745769501,0.0
3.0,0.02356225997209549,0.0
2.0,0.05605361610651016,0.0
4.0,0.06714580208063126,0.0
2.0,0.05085958167910576,0.0
11.0,0.058113597333431244,0.0
1.0,0.0435652919113636,0.0
3.0,0.01689855381846428,0.0
1.0,0.049661267548799515,0.0
2.0,0.04943182319402695,0.0
1.0,0.03127657622098923,0.0
1.0,0.05940061807632446,0.0
3.0,0.024863092228770256,0.0
2.0,0.02932925522327423,0.0
5.0,0.055160097777843475,0.0
2.0,0.020637372508645058,0.0
4.0,0.01593688502907753,0.0
1.0,0.09092037379741669,0.0
2.0,0.03412046283483505,0.0
1.0,0.028708333149552345,0.0
11.0,0.033696822822093964,0.0
2.0,0.014459732919931412,0.0
6.0,0.035589490085840225,0.0
5.0,0.017732124775648117,0.0
7.0,0.027297675609588623,0.0
3.0,0.06647789478302002,0.0
9.0,0.02600179612636566,0.0
7.0,0.023971740156412125,0.0
5.0,0.06304571032524109,0.0
8.0,0.01320999301970005,0.0
11.0,0.03782153129577637,0.0
11.0,0.04347969591617584,0.0
11.0,0.030249811708927155,0.0
11.0,0.024024175480008125,0.0
11.0,0.02807559445500374,0.0
11.0,0.026759758591651917,0.0
11.0,0.024874936789274216,0.0
13.0,0.05016038939356804,0.0
11.0,0.047175027430057526,0.0
12.0,0.09911169856786728,0.0
14.0,0.026485852897167206,0.0
11.0,0.01853781007230282,0.0
9.0,0.030116798356175423,0.0
7.0,0.02666393667459488,0.0
11.0,0.041869983077049255,0.0
10.0,0.047699760645627975,0.0
5.0,0.09610457718372345,0.0
11.0,0.02224331721663475,0.0
8.0,0.031073838472366333,0.0
11.0,0.057140469551086426,0.0
11.0,0.032967180013656616,0.0
13.0,0.04493654891848564,0.0
4.0,0.03964153677225113,0.0
4.0,0.03830743208527565,0.0
10.0,0.04426291584968567,0.0
10.0,0.01610743999481201,0.0
4.0,0.023400604724884033,0.0
7.0,0.06759656220674515,0.0
4.0,0.034566935151815414,0.0
5.0,0.03898356109857559,0.0
4.0,0.020106714218854904,0.0
11.0,0.04794968292117119,0.0
9.0,0.027222709730267525,0.0
6.0,0.05008040741086006,0.0
7.0,0.044186607003211975,0.0
8.0,0.04334736615419388,0.0
8.0,0.012731911614537239,0.0
10.0,0.050133105367422104,0.0
9.0,0.028157146647572517,0.0
10.0,0.028706643730401993,0.0
12.0,0.02554919756948948,0.0
11.0,0.04758177697658539,0.0
11.0,0.059369709342718124,0.0
12.0,0.024082187563180923,0.0
8.0,0.02353218011558056,0.0
11.0,0.016445551067590714,0.0
11.0,0.03589402139186859,0.0
11.0,0.023400045931339264,0.0
11.0,0.026811746880412102,0.0
11.0,0.052715152502059937,0.0
12.0,0.02836770936846733,0.0
8.0,0.05232955887913704,0.0
11.0,0.04044366627931595,0.0
11.0,0.01863163337111473,0.0
10.0,0.01856735721230507,0.0
10.0,0.025353431701660156,0.0
11.0,0.04191860556602478,0.0
11.0,0.04574031010270119,0.0
10.0,0.045401494950056076,0.0
10.0,0.03529778867959976,0.0
11.0,0.05192630738019943,0.0
12.0,0.018479011952877045,0.0
8.0,0.02501467987895012,0.0
11.0,0.03544557839632034,0.0
10.0,0.03231498971581459,0.0
13.0,0.04595571011304855,0.0
10.0,0.05779772996902466,0.0
11.0,0.021275978535413742,0.0
11.0,0.028490090742707253,0.0
12.0,0.03589097410440445,0.0
10.0,0.019819293171167374,0.0
5.0,0.011784715577960014,0.0
11.0,0.027735590934753418,0.0
10.0,0.014162763021886349,0.0
12.0,0.03838438168168068,0.0
8.0,0.01211883407086134,0.0
10.0,0.023112818598747253,0.0
12.0,0.04658981040120125,0.0
10.0,0.07086885720491409,0.0
23.0,0.026371899992227554,0.0
6.0,0.03531786426901817,0.0
13.0,0.02413654513657093,0.0
11.0,0.028346773236989975,0.0
4.0,0.02401544898748398,0.0
7.0,0.023702111095190048,0.0
13.0,0.06225027143955231,0.0
4.0,0.04451073333621025,0.0
11.0,0.025745060294866562,0.0
2.0,0.018696460872888565,0.0
10.0,0.009841443970799446,0.0
10.0,0.027992893010377884,0.0
7.0,0.046930015087127686,0.0
4.0,0.053023457527160645,0.0
7.0,0.050767529755830765,0.0
11.0,0.030747946351766586,0.0
4.0,0.02239772118628025,0.0
10.0,0.024083828553557396,0.0
7.0,0.039717286825180054,0.0
10.0,0.0317690409719944,0.0
5.0,0.018381837755441666,0.0
9.0,0.013260800391435623,0.0
6.0,0.03624260425567627,0.0
7.0,0.05422954633831978,0.0
9.0,0.04500029981136322,0.0
3.0,0.04258326441049576,0.0
9.0,0.014665831811726093,0.0
4.0,0.033858392387628555,0.0
10.0,0.038404710590839386,0.0
9.0,0.024396739900112152,0.0
7.0,0.05372696742415428,0.0
9.0,0.042143564671278,0.0
14.0,0.05475189536809921,0.0
9.0,0.01962847262620926,0.0
10.0,0.03769597038626671,0.0
8.0,0.030398894101381302,0.0
7.0,0.011832067742943764,0.0
10.0,0.03588227182626724,0.0
13.0,0.02266024798154831,0.0
11.0,0.011420048773288727,0.0
10.0,0.033986374735832214,0.0
13.0,0.026271244511008263,0.0
6.0,0.009824005886912346,0.0
9.0,0.027032412588596344,0.0
11.0,0.03303871303796768,0.0
5.0,0.023032449185848236,0.0
6.0,0.021727152168750763,0.0
7.0,0.04461845010519028,0.0
10.0,0.032556623220443726,0.0
11.0,0.04055677354335785,0.0
