episode_rewards,losses,eps_history
2.0,0.008631392382085323,1.0
1.0,0.0006628604605793953,0.99999802
0.0,0.016370659694075584,0.99999604
0.0,0.012590468861162663,0.99999406
0.0,0.003785470500588417,0.99999208
1.0,0.0014449367299675941,0.9999901
1.0,0.00035156746162101626,0.99998812
1.0,0.0001248736516572535,0.99998614
0.0,0.0002857059589587152,0.99998416
0.0,0.0005465722642838955,0.99998218
1.0,0.0006284693954512477,0.9999802
2.0,0.0007681072456762195,0.99997822
1.0,0.010058804415166378,0.99997624
0.0,0.0010005233343690634,0.99997426
2.0,0.011218080297112465,0.99997228
0.0,0.010177015326917171,0.9999703
3.0,0.00015068045468069613,0.99996832
1.0,0.00807055365294218,0.99996634
0.0,0.007645471952855587,0.99996436
0.0,0.00014973856741562486,0.99996238
0.0,0.007691449951380491,0.9999604
0.0,0.008206433616578579,0.99995842
2.0,0.0005547325126826763,0.99995644
3.0,0.0004660997656174004,0.99995446
0.0,0.0004907670663669705,0.99995248
0.0,0.0002775562461465597,0.9999505
0.0,0.008683507330715656,0.99994852
0.0,0.00019896398589480668,0.99994654
0.0,0.01691415347158909,0.99994456
0.0,0.00048348819836974144,0.99994258
1.0,0.008063512854278088,0.9999406
0.0,0.007619145326316357,0.99993862
0.0,0.0006532114930450916,0.99993664
0.0,0.0006088056834414601,0.99993466
0.0,0.00046655951882712543,0.99993268
0.0,0.007858183234930038,0.9999307
0.0,0.00037634637556038797,0.99992872
3.0,0.00017115366063080728,0.99992674
0.0,0.007705157622694969,0.99992476
0.0,6.64897306705825e-05,0.99992278
1.0,0.008078079670667648,0.9999208
2.0,2.6378083930467255e-05,0.99991882
2.0,6.204665987752378e-05,0.99991684
2.0,0.00025542802177369595,0.99991486
1.0,0.009439363144338131,0.99991288
0.0,0.0012459547724574804,0.9999109
2.0,0.009087448008358479,0.99990892
0.0,0.009713652543723583,0.99990694
4.0,0.0005710420664399862,0.99990496
0.0,0.00012280231749173254,0.99990298
0.0,0.008626400493085384,0.999901
1.0,0.00022827125212643296,0.99989902
1.0,0.00019965568208135664,0.99989704
2.0,0.0005495277000591159,0.99989506
0.0,0.00022391036327462643,0.99989308
0.0,0.00034558892366476357,0.9998911
1.0,0.015170492231845856,0.99988912
0.0,0.00033343880204483867,0.99988714
0.0,0.00027386710280552506,0.99988516
0.0,0.0002173500688513741,0.99988318
1.0,0.00021825800649821758,0.9998812
2.0,0.0001104619077523239,0.99987922
0.0,0.0001912157458718866,0.99987724
0.0,4.6535307774320245e-05,0.99987526
0.0,0.00010643740824889392,0.99987328
0.0,4.7151163016678765e-05,0.9998713
0.0,0.00031896878499537706,0.99986932
0.0,0.0007988771540112793,0.99986734
0.0,0.0009756832732819021,0.99986536
0.0,0.008617857471108437,0.99986338
0.0,0.00013883684005122632,0.9998614
2.0,0.0001290458021685481,0.99985942
0.0,0.00787866860628128,0.99985744
0.0,0.00016467466775793582,0.99985546
0.0,0.00011859560618177056,0.99985348
0.0,0.008325845934450626,0.9998515
0.0,0.00037843186873942614,0.99984952
5.0,0.0003315999638289213,0.99984754
0.0,0.00046940744505263865,0.99984556
0.0,0.00033482135040685534,0.99984358
3.0,8.971937495516613e-05,0.9998416
0.0,6.0519392718560994e-05,0.99983962
1.0,4.698222255683504e-05,0.99983764
1.0,0.0002648619411047548,0.99983566
0.0,0.00011468281445559114,0.99983368
1.0,0.0004621015687007457,0.9998317
1.0,0.0015986599028110504,0.99982972
3.0,0.0012786544393748045,0.99982774
0.0,0.0009197923936881125,0.99982576
2.0,0.0006363196298480034,0.99982378
0.0,0.0003226529515814036,0.9998218
1.0,0.015070260502398014,0.99981982
0.0,0.00019598717335611582,0.99981784
3.0,0.00012675567995756865,0.99981586
0.0,0.007847500033676624,0.99981388
0.0,3.550845576683059e-05,0.9998119
1.0,3.2589676266070455e-05,0.99980992
1.0,2.9407927286229096e-05,0.99980794
1.0,0.0078014107421040535,0.99980596
1.0,0.007925604470074177,0.99980398
1.0,8.486315346090123e-05,0.999802
1.0,0.008182930760085583,0.99980002
1.0,0.00010493448644410819,0.99979804
1.0,3.188982009305619e-05,0.99979606
0.0,8.876833453541622e-05,0.99979408
1.0,6.810435297666118e-05,0.9997921
0.0,0.00805281288921833,0.99979012
3.0,0.0004597419174388051,0.99978814
2.0,0.00978438276797533,0.99978616
0.0,0.0010048114927485585,0.99978418
0.0,0.0008959948318079114,0.9997822
0.0,0.0008598573040217161,0.99978022
0.0,0.0006525625940412283,0.99977824
0.0,0.0003927503421436995,0.99977626
3.0,0.007895329035818577,0.99977428
2.0,0.01662752404808998,0.9997723
1.0,0.008385802619159222,0.99977032
2.0,0.016676343977451324,0.99976834
1.0,9.044892794918269e-05,0.99976636
1.0,3.111056867055595e-05,0.99976438
0.0,0.00014835753245279193,0.9997624
0.0,0.00025553852901794016,0.99976042
0.0,0.008026789873838425,0.99975844
0.0,0.0013028945541009307,0.99975646
1.0,0.0016784847248345613,0.99975448
0.0,0.009138965979218483,0.9997525
0.0,0.01584235019981861,0.99975052
1.0,0.000625738175585866,0.99974854
2.0,2.5008270313264802e-05,0.99974656
1.0,0.0079432288184762,0.99974458
1.0,0.007829142734408379,0.9997426
1.0,0.007963637821376324,0.99974062
0.0,3.266886778874323e-05,0.99973864
0.0,0.008034893311560154,0.99973666
0.0,0.015605236403644085,0.99973468
2.0,0.007751189637929201,0.9997327
0.0,0.0008047622977755964,0.99973072
3.0,0.0009005407919175923,0.99972874
4.0,0.000991865061223507,0.99972676
2.0,0.0008074824581854045,0.99972478
0.0,0.0006181491771712899,0.9997228
0.0,0.0006219864590093493,0.99972082
0.0,0.01578226312994957,0.99971884
0.0,0.00034659774973988533,0.99971686
1.0,0.00029705752967856824,0.99971488
0.0,0.00018480996368452907,0.9997129
4.0,0.00011667079525068402,0.99971092
1.0,0.0001095504267141223,0.99970894
1.0,0.00022209429880604148,0.99970696
1.0,0.0003318636736366898,0.99970498
1.0,0.00034518021857365966,0.999703
1.0,0.0003680005029309541,0.99970102
0.0,0.0004972816095687449,0.99969904
3.0,0.00019886763766407967,0.99969706
0.0,0.0002505238517187536,0.99969508
0.0,0.00027011713245883584,0.9996931
4.0,0.007833515293896198,0.99969112
1.0,0.007533326279371977,0.99968914
1.0,0.007868006825447083,0.99968716
0.0,0.015436285175383091,0.99968518
7.0,0.015645315870642662,0.9996832
0.0,0.00018679676577448845,0.99968122
2.0,0.007647956255823374,0.99967924
0.0,0.00015155921573750675,0.99967726
0.0,0.007887057028710842,0.99967528
0.0,0.00022151316807139665,0.9996733
1.0,0.007745637558400631,0.99967132
0.0,0.00020364002557471395,0.99966934
0.0,0.00023855536710470915,0.99966736
1.0,0.0002548198972363025,0.99966538
3.0,0.00014927196025382727,0.9996634
0.0,0.0001565397105878219,0.99966142
0.0,0.00018427376926410943,0.99965944
0.0,0.008044425398111343,0.99965746
1.0,0.00013276105164550245,0.99965548
1.0,0.00013789127115160227,0.9996535
1.0,0.00021169244428165257,0.99965152
2.0,0.00016412812692578882,0.99964954
1.0,0.007989736273884773,0.99964756
0.0,0.0002583386667538434,0.99964558
0.0,0.008393521420657635,0.9996436
0.0,0.0001386839576298371,0.99964162
0.0,0.008274348452687263,0.99963964
0.0,0.00012647885887417942,0.99963766
2.0,0.008388102054595947,0.99963568
0.0,0.00017279387975577265,0.9996337
0.0,0.007627914659678936,0.99963172
1.0,0.00041217950638383627,0.99962974
1.0,0.0002614773402456194,0.99962776
0.0,0.0002449660387355834,0.99962578
0.0,0.00014610735524911433,0.9996238
0.0,0.00857603270560503,0.99962182
4.0,7.053883746266365e-05,0.99961984
1.0,0.016238776966929436,0.99961786
0.0,0.008161899633705616,0.99961588
2.0,0.008434249088168144,0.9996139
2.0,0.000203934614546597,0.99961192
0.0,0.008323756977915764,0.99960994
2.0,0.00852333102375269,0.99960796
0.0,0.0003738835803233087,0.99960598
0.0,0.0003408354823477566,0.999604
0.0,0.008202617056667805,0.99960202
0.0,0.00782378576695919,0.99960004
2.0,0.00025556187028996646,0.99959806
0.0,0.00032721026218496263,0.99959608
3.0,0.0009115374414250255,0.9995941
0.0,0.015292041003704071,0.99959212
0.0,0.014655539765954018,0.99959014
1.0,0.008495382033288479,0.99958816
0.0,0.022362716495990753,0.99958618
1.0,0.008118435740470886,0.9995842
0.0,0.015076594427227974,0.99958222
1.0,0.0006882110610604286,0.99958024
1.0,0.00039692193968221545,0.99957826
2.0,0.00025471439585089684,0.99957628
1.0,0.007517209742218256,0.9995743
0.0,0.01593194343149662,0.99957232
1.0,0.007635762449353933,0.99957034
3.0,4.980789526598528e-05,0.99956836
1.0,0.00011095550144091249,0.99956638
3.0,5.771371797891334e-05,0.9995644
2.0,0.0001297068374697119,0.99956242
1.0,0.008391252718865871,0.99956044
3.0,0.00025239840033464134,0.99955846
2.0,0.0002505725424271077,0.99955648
2.0,0.00818048045039177,0.9995545
2.0,0.00850224494934082,0.99955252
1.0,0.017625954002141953,0.99955054
1.0,0.009110276587307453,0.99954856
1.0,0.017116349190473557,0.99954658
0.0,0.000433788780355826,0.9995446
1.0,0.008364538662135601,0.99954262
2.0,0.0002060605474980548,0.99954064
1.0,0.0001977192732738331,0.99953866
2.0,0.0002963733277283609,0.99953668
0.0,0.00014967183233238757,0.9995347
0.0,0.007280558813363314,0.99953272
2.0,0.007354411296546459,0.99953074
1.0,0.0002691829577088356,0.99952876
0.0,0.007211348973214626,0.99952678
0.0,0.001317736809141934,0.9995248
2.0,0.008355790749192238,0.99952282
1.0,0.0014988569309934974,0.99952084
1.0,0.0011689752573147416,0.99951886
0.0,0.0009020118741318583,0.99951688
1.0,0.000673730275593698,0.9995149
2.0,0.007822362706065178,0.99951292
3.0,0.0002475273213349283,0.99951094
1.0,0.00023435993352904916,0.99950896
0.0,0.00011496440129121765,0.99950698
1.0,0.0001349057856714353,0.999505
1.0,0.00016165646957233548,0.99950302
0.0,0.016076181083917618,0.99950104
4.0,2.140166179742664e-05,0.99949906
0.0,0.00012409336341079324,0.99949708
