episode_rewards,losses,eps_history
4.0,0.009955103509128094,1.0
2.0,0.0175008587539196,0.99999802
0.0,0.007804073393344879,0.99999604
1.0,0.015686005353927612,0.99999406
2.0,0.008290396071970463,0.99999208
0.0,0.01646844670176506,0.9999901
4.0,0.015971053391695023,0.99998812
2.0,0.0017025538254529238,0.99998614
0.0,0.007818645797669888,0.99998416
0.0,0.015512938611209393,0.99998218
1.0,0.008692070841789246,0.9999802
1.0,0.008006492629647255,0.99997822
1.0,0.00029120175167918205,0.99997624
0.0,0.00788791198283434,0.99997426
0.0,0.007879269309341908,0.99997228
2.0,0.0157474372535944,0.9999703
1.0,0.02267448976635933,0.99996832
0.0,0.000625754299107939,0.99996634
0.0,0.0007292174850590527,0.99996436
2.0,0.0008636437123641372,0.99996238
1.0,0.00877282116562128,0.9999604
0.0,0.022731823846697807,0.99995842
1.0,0.015218386426568031,0.99995644
0.0,0.0004368198860902339,0.99995446
2.0,0.007480105385184288,0.99995248
4.0,0.014637606218457222,0.9999505
2.0,0.0002843907568603754,0.99994852
3.0,0.0002107037289533764,0.99994654
0.0,0.007971756160259247,0.99994456
0.0,0.0002830848970916122,0.99994258
1.0,0.0077131749130785465,0.9999406
2.0,0.02132035791873932,0.99993862
0.0,0.022849028930068016,0.99993664
0.0,0.007632173132151365,0.99993466
0.0,0.03574126958847046,0.99993268
0.0,0.008145573548972607,0.9999307
0.0,0.00783343892544508,0.99992872
0.0,0.014985321089625359,0.99992674
3.0,0.02149723656475544,0.99992476
1.0,0.0010784961050376296,0.99992278
2.0,0.027687132358551025,0.9999208
0.0,0.008063281886279583,0.99991882
0.0,0.014646707102656364,0.99991684
0.0,0.0010628271847963333,0.99991486
0.0,0.007734784856438637,0.99991288
2.0,0.007584987208247185,0.9999109
0.0,0.014575709588825703,0.99990892
0.0,0.007881507277488708,0.99990694
1.0,0.01547352597117424,0.99990496
0.0,0.007239088881760836,0.99990298
4.0,0.00012381096894387156,0.999901
0.0,0.007535650860518217,0.99989902
0.0,0.00804327055811882,0.99989704
0.0,0.007620068732649088,0.99989506
0.0,0.030274029821157455,0.99989308
0.0,0.007480032742023468,0.9998911
1.0,0.01499371137470007,0.99988912
2.0,0.03555823117494583,0.99988714
1.0,0.0008340922649949789,0.99988516
1.0,0.007470086682587862,0.99988318
2.0,0.007736478932201862,0.9998812
2.0,0.014793834649026394,0.99987922
1.0,0.0011052465997636318,0.99987724
1.0,0.013923492282629013,0.99987526
0.0,0.001212878618389368,0.99987328
2.0,0.015010355040431023,0.9998713
0.0,0.008157958276569843,0.99986932
0.0,0.021271750330924988,0.99986734
1.0,0.006901891436427832,0.99986536
1.0,0.007511431351304054,0.99986338
1.0,0.007642689626663923,0.9998614
3.0,0.028647737577557564,0.99985942
3.0,0.00021447945619001985,0.99985744
2.0,0.00033413778874091804,0.99985546
0.0,0.007362886797636747,0.99985348
1.0,0.00027210975531488657,0.9998515
1.0,0.007482543587684631,0.99984952
1.0,0.020384132862091064,0.99984754
3.0,0.0004450474807526916,0.99984556
2.0,0.019987577572464943,0.99984358
2.0,0.007256197743117809,0.9998416
0.0,0.020086761564016342,0.99983962
0.0,0.006610638462007046,0.99983764
1.0,0.008106345310807228,0.99983566
2.0,0.02803502045571804,0.99983368
0.0,0.00826470460742712,0.9998317
0.0,0.007873634807765484,0.99982972
2.0,0.0007160031236708164,0.99982774
0.0,0.00694318488240242,0.99982576
0.0,0.0003917653812095523,0.99982378
0.0,0.00040916711441241205,0.9998218
0.0,0.01454287488013506,0.99981982
0.0,0.014565255492925644,0.99981784
2.0,0.014225327409803867,0.99981586
1.0,0.007956908084452152,0.99981388
1.0,0.006589064374566078,0.9998119
1.0,0.0004969597794115543,0.99980992
0.0,0.014086151495575905,0.99980794
0.0,0.0004961679223924875,0.99980596
3.0,0.00041389159741811454,0.99980398
2.0,0.007381880655884743,0.999802
0.0,0.006750538945198059,0.99980002
0.0,0.0006529838428832591,0.99979804
3.0,0.007461169734597206,0.99979606
0.0,0.007096440531313419,0.99979408
1.0,0.0004240596026647836,0.9997921
4.0,0.00708479480817914,0.99979012
1.0,0.00637040426954627,0.99978814
0.0,0.0004497365152928978,0.99978616
0.0,0.0068704658187925816,0.99978418
4.0,0.00039934541564434767,0.9997822
2.0,0.020739682018756866,0.99978022
0.0,0.006622254848480225,0.99977824
2.0,0.013996888883411884,0.99977626
1.0,0.0076761674135923386,0.99977428
0.0,0.0006003628368489444,0.9997723
2.0,0.014661558903753757,0.99977032
0.0,0.0076327999122440815,0.99976834
0.0,0.02722165174782276,0.99976636
0.0,0.014053596183657646,0.99976438
2.0,0.007330421824008226,0.9997624
1.0,0.001006290432997048,0.99976042
0.0,0.012948498129844666,0.99975844
0.0,0.007416084874421358,0.99975646
2.0,0.007493490353226662,0.99975448
0.0,0.013685287907719612,0.9997525
0.0,0.000898374302778393,0.99975052
4.0,0.013414952903985977,0.99974854
1.0,0.006626291200518608,0.99974656
2.0,0.020839883014559746,0.99974458
1.0,0.014368291012942791,0.9997426
0.0,0.01963057741522789,0.99974062
1.0,0.0076824151910841465,0.99973864
1.0,0.0008606174378655851,0.99973666
1.0,0.007092386484146118,0.99973468
2.0,0.01973399706184864,0.9997327
2.0,0.00711586931720376,0.99973072
1.0,0.020489919930696487,0.99972874
2.0,0.0010465930681675673,0.99972676
1.0,0.0062422240152955055,0.99972478
0.0,0.014209317974746227,0.9997228
5.0,0.006448839791119099,0.99972082
0.0,0.0004441824567038566,0.99971884
0.0,0.03409942239522934,0.99971686
2.0,0.007355834357440472,0.99971488
1.0,0.0008359343046322465,0.9997129
1.0,0.0010051107965409756,0.99971092
0.0,0.0007676099194213748,0.99970894
0.0,0.01321819331496954,0.99970696
0.0,0.0006249033031053841,0.99970498
3.0,0.014697357080876827,0.999703
0.0,0.007013856433331966,0.99970102
0.0,0.01996958628296852,0.99969904
2.0,0.0006621407228522003,0.99969706
1.0,0.0068624005652964115,0.99969508
1.0,0.01313135027885437,0.9996931
3.0,0.007259133737534285,0.99969112
0.0,0.0006551374681293964,0.99968914
2.0,0.0005855039926245809,0.99968716
3.0,0.013179561123251915,0.99968518
2.0,0.0073913573287427425,0.9996832
0.0,0.00043929513776674867,0.99968122
0.0,0.013570006005465984,0.99967924
3.0,0.0005582036101259291,0.99967726
0.0,0.019444970414042473,0.99967528
1.0,0.006496523041278124,0.9996733
1.0,0.026359369978308678,0.99967132
1.0,0.01322898454964161,0.99966934
2.0,0.025551997125148773,0.99966736
1.0,0.012369737960398197,0.99966538
3.0,0.008211467415094376,0.9996634
2.0,0.0017648885259404778,0.99966142
2.0,0.006396017968654633,0.99965944
0.0,0.006628015544265509,0.99965746
0.0,0.017896251752972603,0.99965548
2.0,0.019664939492940903,0.9996535
1.0,0.007031629793345928,0.99965152
0.0,0.006061980500817299,0.99964954
3.0,0.007069085258990526,0.99964756
0.0,0.013929690234363079,0.99964558
0.0,0.006929855793714523,0.9996436
2.0,0.007011466659605503,0.99964162
0.0,0.01708638295531273,0.99963964
1.0,0.0009559235186316073,0.99963766
0.0,0.006084570195525885,0.99963568
0.0,0.0061232163570821285,0.9996337
3.0,0.0009482814930379391,0.99963172
2.0,0.0006760283140465617,0.99962974
0.0,0.007544051390141249,0.99962776
0.0,0.013049043715000153,0.99962578
2.0,0.007001654244959354,0.9996238
5.0,0.0072155543603003025,0.99962182
0.0,0.013426272198557854,0.99961984
0.0,0.00624376256018877,0.99961786
2.0,0.00657318951562047,0.99961588
0.0,0.005782081745564938,0.9996139
